id,akas,checksum,country_name,created_at,description,games,gender,mug_shot,name,slug,species,updated_at,url
1277,,aef5d027-96cc-0db1-8c1d-a17b4ae4cb00,,1409616000,,[731],,,Just or Unjust Judge,just-or-unjust-judge,,1417219200,https://www.igdb.com/characters/just-or-unjust-judge
1279,,c6d22645-a0a1-9437-23fb-998ce2760610,,1409616000,,[731],,,Chuck - Just or Unjust,chuck-just-or-unjust,,1417219200,https://www.igdb.com/characters/chuck-just-or-unjust
1283,,36822999-59e2-0b9e-eb15-d662ecbe091f,,1409616000,,[731],,,Richard Bastion Show Caller,richard-bastion-show-caller,,1417219200,https://www.igdb.com/characters/richard-bastion-show-caller
1284,,a26fa9d4-adf1-912a-c6a7-211db8e63e75,,1409616000,,[731],,,Jayne Labrador - Fizz!,jayne-labrador-fizz,,1417219200,https://www.igdb.com/characters/jayne-labrador-fizz
1320,,f44ca8cd-a89f-255f-3e7c-3563ce17f5db,,1409616000,,[731],,,Jeremy St. Ives - The Men's Room,jeremy-st-ives-the-mens-room,,1417219200,https://www.igdb.com/characters/jeremy-st-ives-the-mens-room
1287,,82e283ad-8dd2-32f6-1ad6-16dafa42e11f,,1409616000,,[731],,,Larissa Slalom - Fizz!,larissa-slalom-fizz,,1417219200,https://www.igdb.com/characters/larissa-slalom-fizz
1487,,8c6dcf7a-4976-336e-9986-d0e145d9f2cd,,1410393600,,[1021],,,Redding,redding,,1417219200,https://www.igdb.com/characters/redding
1229,,1a7cb938-f677-be6c-875c-6c1ea624ca4c,,1409616000,,"[731, 3174]",,,Eugene Reaper,eugene-reaper,,1445731200,https://www.igdb.com/characters/eugene-reaper
1268,,aed9da17-919f-5153-6605-ed66bc1ddbca,,1409616000,,[731],,,Radio Broker Imaging,radio-broker-imaging,,1417219200,https://www.igdb.com/characters/radio-broker-imaging
8306,,2d648ca5-417f-7b77-d225-6064b8320c55,,1462924800,,,,,Maiden,maiden,,1462924800,https://www.igdb.com/characters/maiden
1319,,e2005c42-2a3c-6345-0060-f95eed91553c,,1409616000,,[731],,,Bas Rutten - The Men's Room,bas-rutten-the-mens-room,,1417219200,https://www.igdb.com/characters/bas-rutten-the-mens-room
1326,,c10edd3b-f977-556e-1f05-e5cbd309e73c,,1409616000,,[731],,,I'm Rich Announcer,im-rich-announcer,,1417219200,https://www.igdb.com/characters/im-rich-announcer
1348,,501d6cf6-39aa-ad61-a182-fdf7a48ab11f,,1409616000,,[6363],,,Greenman,greenman,,1417219200,https://www.igdb.com/characters/greenman
1358,,233e2c9f-d0ba-2cb4-ffba-51ed085be473,,1409702400,,[22],,,Norris,norris,,1417219200,https://www.igdb.com/characters/norris
1356,,7fb43637-5431-88eb-bd02-16179f596277,,1409702400,,[22],,,Delacroix,delacroix,,1417219200,https://www.igdb.com/characters/delacroix
1366,,465776e5-1786-0879-29da-8145983a6c34,,1409702400,,[22],,,Midwife,midwife,,1417219200,https://www.igdb.com/characters/midwife
1367,,53082062-1a58-407a-35dd-50e3d4e70cee,,1409702400,,[22],,,Polito,polito,,1417219200,https://www.igdb.com/characters/polito
1371,,6ba4a4a1-3c16-7c54-cfe4-f81e8ea3524c,,1409702400,,[22],,,Xtra Man 1,xtra-man-1,,1417219200,https://www.igdb.com/characters/xtra-man-1
1381,,3e848287-b246-3f94-5a15-ac2751659a12,,1409702400,,[22],,,OSA Recruiter,osa-recruiter,,1417219200,https://www.igdb.com/characters/osa-recruiter
1383,,8ff55e5a-d7ed-af21-db15-3eb2aa686e1e,,1409702400,,[22],,,Croker,croker,,1417219200,https://www.igdb.com/characters/croker
1391,,6727b907-7db7-799d-dccc-a6c90086ef57,,1409702400,,[22],,,Curtiz,curtiz,,1417219200,https://www.igdb.com/characters/curtiz
9042,,e58de832-39a2-d369-b13c-017556c9a197,,1465516800,,,,,Annihilus,annihilus,,1465516800,https://www.igdb.com/characters/annihilus
1386,,e48bf92d-687e-821c-836c-ee7191ac99ce,,1409702400,,[22],,,Navy Recruiter,navy-recruiter,,1417219200,https://www.igdb.com/characters/navy-recruiter
1399,,55b68c68-d020-1b49-ac63-0fe5781e0485,,1409702400,,[1318],,,Polish Cast,polish-cast,,1417219200,https://www.igdb.com/characters/polish-cast
1461,,2985c064-1dbf-072e-cde7-50b3f49f6da6,,1410393600,,[478],,,Ves,ves,,1417219200,https://www.igdb.com/characters/ves
1463,,812b569c-5cfb-c7c7-dbe5-8467aa682c50,,1410393600,,[478],,,Vernon Roche,vernon-roche,,1417219200,https://www.igdb.com/characters/vernon-roche
1469,,3383e590-fcd2-0f3b-9389-29d6440d282c,,1410393600,,[478],,,Shilard Fitz-Oesterlen,shilard-fitz-oesterlen,,1417219200,https://www.igdb.com/characters/shilard-fitz-oesterlen
1478,,2e846785-2c78-26fd-aa0f-1ed255fe518f,,1410393600,,[1021],,,Drake,drake,,1417219200,https://www.igdb.com/characters/drake
1479,,db2fbd84-52c4-eed0-56af-88426e220ab1,,1410393600,,[1021],,,Apone,apone,,1417219200,https://www.igdb.com/characters/apone
1160,,8915cb38-0c52-8711-07cf-c274866d1994,,1409616000,,"[731, 1020, 3174]",,,Brucie Kibbutz,brucie-kibbutz,,1528934400,https://www.igdb.com/characters/brucie-kibbutz
1473,,99951064-4831-a2c0-1010-182476c2f4bc,,1410393600,,[478],,,Yarpen Zigrin,yarpen-zigrin,,1417219200,https://www.igdb.com/characters/yarpen-zigrin
14466,,04331c0b-c21e-6073-a46b-a4b9dd6da4f2,,1562198400,,[109274],,,Ko Hattori,ko-hattori,,1562198400,https://www.igdb.com/characters/ko-hattori
1295,,b7a1dcb5-a3eb-4edf-b397-f5ea2d6e8190,,1409616000,,[731],,,Wilson Taylor Sr. - Pacemaker,wilson-taylor-sr-pacemaker,,1417219200,https://www.igdb.com/characters/wilson-taylor-sr-pacemaker
1297,,4f45ced9-0832-0f35-a28c-2154e1e901cd,,1409616000,,[731],,,Mike Riley - Intelligent Agenda,mike-riley-intelligent-agenda,,1417219200,https://www.igdb.com/characters/mike-riley-intelligent-agenda
1299,,cc49baa6-df7e-0017-8790-c500a6c7965e,,1409616000,,[731],,,John Hunter - Intelligent Agenda,john-hunter-intelligent-agenda,,1417219200,https://www.igdb.com/characters/john-hunter-intelligent-agenda
1306,,b7fd7a94-a7b8-5b77-b9d3-b8b7a541475c,,1409616000,,[731],,,Person on street - Integrity 2.0,person-on-street-integrity-2-dot-0,,1417219200,https://www.igdb.com/characters/person-on-street-integrity-2-dot-0
1309,,31ee6c75-6708-2a7a-e9df-421640972239,,1409616000,,[731],,,Callista Brown - Weazel News,callista-brown-weazel-news,,1417219200,https://www.igdb.com/characters/callista-brown-weazel-news
1311,,2c5394d8-f45a-c5bf-d415-fe5e935dd6fd,,1409616000,,[731],,,Eric House - Weazel News,eric-house-weazel-news,,1417219200,https://www.igdb.com/characters/eric-house-weazel-news
1315,,19bf2e79-c61c-806a-a52e-b0f2f80c33f7,,1409616000,,[731],,,Weathercaster - Weazel News,weathercaster-weazel-news,,1417219200,https://www.igdb.com/characters/weathercaster-weazel-news
1324,,6fc15291-33f9-cf43-27f3-5ec88e425da3,,1409616000,,[731],,,Estell Graham - The Serrated Edge,estell-graham-the-serrated-edge,,1417219200,https://www.igdb.com/characters/estell-graham-the-serrated-edge
1335,,a372c973-886b-e391-1696-b7498dfd6fe3,,1409616000,,[731],,,Gertrude Leheau - A History of Liberty,gertrude-leheau-a-history-of-liberty,,1417219200,https://www.igdb.com/characters/gertrude-leheau-a-history-of-liberty
1338,,7db5d4d9-de0d-26fa-80e2-ff2bb9b1f6d0,,1409616000,,"[731, 3265]",,,Live from Split Sides Announcer,live-from-split-sides-announcer,,1475020800,https://www.igdb.com/characters/live-from-split-sides-announcer
1354,,7f0819fc-c3d2-2608-8be8-ea7dd47df94c,,1409702400,,[22],,,Droids,droids,,1417219200,https://www.igdb.com/characters/droids
1360,,516b9161-759d-d565-6c53-b4d1f5b50dc5,,1409702400,,[22],,,Yang,yang,,1417219200,https://www.igdb.com/characters/yang
1373,,4fe10087-9093-96ef-ab55-4e8e5ffc38bb,,1409702400,,[22],,,Xtra Man 2,xtra-man-2,,1417219200,https://www.igdb.com/characters/xtra-man-2
1374,,00c5c324-b5ad-3316-40dd-c9ac0ee0aec0,,1409702400,,[22],,,Amanpour,amanpour,,1417219200,https://www.igdb.com/characters/amanpour
1382,,59e5cbc3-6ad0-edc0-f199-7d086bbf86f8,,1409702400,,[22],,,Sanger,sanger,,1417219200,https://www.igdb.com/characters/sanger
1385,,aad8a53d-c1bb-937f-8046-38b969d7c699,,1409702400,,[22],,,Prefontaine,prefontaine,,1417219200,https://www.igdb.com/characters/prefontaine
1387,,2b62666d-623c-b18c-aa1a-a4bd899109b6,,1409702400,,[22],,,Dr. Watts,dr-watts,,1417219200,https://www.igdb.com/characters/dr-watts
1393,,40c9738e-579b-6e0c-6b8e-21b34efb953e,,1409702400,,[22],,,Military Recruiter,military-recruiter,,1417219200,https://www.igdb.com/characters/military-recruiter
1400,,2b899db7-b3bb-76cf-3494-9c2c89e700b7,,1409702400,,[1318],,,Russian Cast,russian-cast,,1417219200,https://www.igdb.com/characters/russian-cast
1464,,9a17cccc-936f-c927-0c73-a8f27d4f8374,,1410393600,,[478],,,Letho,letho,,1417219200,https://www.igdb.com/characters/letho
1475,,d3db48a1-3f41-9360-163a-ce99a78d6474,,1410393600,,[478],,,Zyvik,zyvik,,1417219200,https://www.igdb.com/characters/zyvik
1476,,001aaa4f-e5b9-7f72-f337-199cad9859bc,,1410393600,,[1021],,,Hicks,hicks,,1417219200,https://www.igdb.com/characters/hicks
1482,,5072ba43-28a5-d8f2-45c3-3fe41b855df2,,1410393600,,[1021],,,Bella,bella,,1417219200,https://www.igdb.com/characters/bella
1486,,9d48f5ed-841e-ebb2-69be-04f07561acbd,,1410393600,,[1021],,,Hudson,hudson,,1417219200,https://www.igdb.com/characters/hudson
1506,,ef3e8e44-e619-2cad-d7ba-da7704abf319,,1410652800,,[434],,,Professor Harold MacDougal,professor-harold-macdougal,,1417219200,https://www.igdb.com/characters/professor-harold-macdougal
1508,,81d18a2c-583b-4d69-3791-9c8db95ac49e,,1410652800,,[434],,,Welsh (Alwyn Lloyd),welsh-alwyn-lloyd,,1417219200,https://www.igdb.com/characters/welsh-alwyn-lloyd
1515,,1921f96c-fb0e-db94-5876-ef15500aa0cb,,1410652800,,[434],,,Colonel Agustin Allende,colonel-agustin-allende,,1417219200,https://www.igdb.com/characters/colonel-agustin-allende
14879,,84757684-29b0-a154-50ae-530b0bd5cb50,,1571788800,,[27092],,,Lady De Sardet,lady-de-sardet,,1571788800,https://www.igdb.com/characters/lady-de-sardet
41,['白戸 陣'],8d20b048-eaf6-ec00-52bb-2d96e4dedbe5,,1384732800,,"[536, 2130, 8600, 8601, 11416]",0,3764,Jin Shirato,jin-shirato,1,1476403200,https://www.igdb.com/characters/jin-shirato
1353,,c9a49789-a32d-6021-19ec-9e313cf522db,,1409702400,,"[22, 8729]",,,Martin,martin,,1538438400,https://www.igdb.com/characters/martin
1502,,28306a8c-97c9-7026-d6ef-98d65ab14819,,1410652800,,[434],,,Deputy Marshal 1 (Jonah),deputy-marshal-1-jonah,,1417219200,https://www.igdb.com/characters/deputy-marshal-1-jonah
1500,,f91eb33e-54a0-7c4e-2566-57a47052a806,,1410652800,,[434],,,Drew MacFarlane,drew-macfarlane,,1417219200,https://www.igdb.com/characters/drew-macfarlane
1499,,09adf056-9c01-ada4-02a2-006c3b457bb6,,1410652800,,[434],,,Bonnie MacFarlane,bonnie-macfarlane,,1417219200,https://www.igdb.com/characters/bonnie-macfarlane
7088,,9aee9941-830d-a806-26fe-77ec8900e906,,1455062400,,[1864],,,Drippy,drippy,,1455062400,https://www.igdb.com/characters/drippy
4083,,a69cd54c-dbae-c540-8499-d4355793a56f,,1430006400,,[109],,,Grace Houston,grace-houston,,1430006400,https://www.igdb.com/characters/grace-houston
14460,,54949883-fad4-2823-7d4e-38e8968b4cbf,,1562198400,,[109274],,,Masamichi Shintani,masamichi-shintani,,1562198400,https://www.igdb.com/characters/masamichi-shintani
10081,"['Shinji', '荒垣 真次郎']",dc347aa5-5279-24e8-4c34-4e17ccccca69,,1475020800,,[11416],0,3761,Shinjiro Aragaki,shinjiro-aragaki--1,1,1476403200,https://www.igdb.com/characters/shinjiro-aragaki--1
13086,,6803a20d-d773-25b5-7e5f-e828ccb5b5e0,,1555977600,,[103020],,,Mister Gutsy,mister-gutsy,,1555977600,https://www.igdb.com/characters/mister-gutsy
13087,,7daefef2-f47f-af53-abe4-bb37d6d92d31,,1555977600,,[103020],,,George Smith,george-smith,,1555977600,https://www.igdb.com/characters/george-smith
13090,,3f39a018-6f19-6577-fc25-da727f5b647d,,1555977600,,[103020],,,Billy Braxton,billy-braxton,,1555977600,https://www.igdb.com/characters/billy-braxton
10085,"['Teodor', 'Theo', 'テオドア']",78c6a97f-41c6-be87-f393-8723614479ce,,1475020800,,"[11416, 54218]",0,3766,Theodore,theodore--1,5,1559260800,https://www.igdb.com/characters/theodore--1
10084,['吉野 千鳥'],48208617-7849-6bc2-4f85-a535d726adee,,1475020800,,[11416],1,3765,Chidori Yoshino,chidori-yoshino,1,1476403200,https://www.igdb.com/characters/chidori-yoshino
10072,,cef63a29-62de-5ec5-b065-b41e51fafe19,,1475020800,,[11416],0,,Pharos,pharos,5,1476403200,https://www.igdb.com/characters/pharos
6419,,9d5d5e5a-d954-e144-aac9-690a3df438bd,,1448496000,,[7609],1,,Hannah Washington,hannah-washington,1,1477180800,https://www.igdb.com/characters/hannah-washington
1503,,e8db9fe1-6dc3-d007-5a1f-55a99949c1c1,,1410652800,,[434],,,Deputy Marshal 2 (Eli),deputy-marshal-2-eli,,1417219200,https://www.igdb.com/characters/deputy-marshal-2-eli
1505,,e468f1af-74b6-f3da-3448-8595b1649f99,,1410652800,,[434],,,Nigel West Dickens,nigel-west-dickens,,1417219200,https://www.igdb.com/characters/nigel-west-dickens
1520,,1c69e07d-9e2c-812c-0532-d66b16a6ee51,,1410652800,,[434],,,Luisa's Mother,luisas-mother,,1417219200,https://www.igdb.com/characters/luisas-mother
10079,['真田明彦'],9cfbf88e-3ef1-46e1-43f3-816cb29413a3,,1475020800,,"[11416, 54220]",0,3758,Akihiko Sanada,akihiko-sanada,1,1562198400,https://www.igdb.com/characters/akihiko-sanada
8280,,57286c6d-7e96-9bb5-14ba-ec918e50300d,,1462838400,,,,,Meduse,meduse,,1462838400,https://www.igdb.com/characters/meduse
1510,,797be45e-e590-bc1b-ef67-95f72b23da96,,1410652800,,[434],,,Irish,irish,,1417219200,https://www.igdb.com/characters/irish
1519,,243d1936-40bf-64e4-5574-eb55b2dd2fba,,1410652800,,[434],,,Emilio Fortuna,emilio-fortuna,,1417219200,https://www.igdb.com/characters/emilio-fortuna
1521,,08e5f4b6-5aec-896c-e3d9-9fec7137abb7,,1410652800,,[434],,,Luisa's Father,luisas-father,,1417219200,https://www.igdb.com/characters/luisas-father
14766,,d9ad2319-8406-e69e-72bc-141a501a0c53,,1570060800,,[113249],,,Hovernyan,hovernyan,,1570060800,https://www.igdb.com/characters/hovernyan
14776,,42103dd5-a8e0-cf26-c3b2-1176ecd6d56b,,1570060800,,[113249],,,In-Tune,in-tune,,1570060800,https://www.igdb.com/characters/in-tune
14807,,375fdd3f-b25e-02e0-e16d-12b9cdb57102,,1570060800,,[113249],,,Ultimate Rooonyan,ultimate-rooonyan,,1570060800,https://www.igdb.com/characters/ultimate-rooonyan
14816,,20f96aec-3615-7c73-8e76-01370b7ad1fe,,1570060800,,[113249],,,Retreeter,retreeter,,1570060800,https://www.igdb.com/characters/retreeter
14813,,13bc99b0-a941-52fe-c813-933949ec74fe,,1570060800,,[113249],,,Her Eggcelency,her-eggcelency,,1570060800,https://www.igdb.com/characters/her-eggcelency
14823,,bc9bb9ef-112e-2580-3ddc-63bb2535c05a,,1570060800,,[113249],,,Shedwin,shedwin,,1570060800,https://www.igdb.com/characters/shedwin
1593,,6e22e234-786a-518c-9a1f-ddd323fa98ea,,1410652800,,"[39, 66, 1342, 103020]",,,Frank,frank,,1597190400,https://www.igdb.com/characters/frank
11380,,7b674d20-12c8-8065-868a-5b62c1b796cf,,1517011200,,[10056],,,Selena,selena,,1517011200,https://www.igdb.com/characters/selena
11384,,c51d37c3-86bc-e1ed-0961-7eef2ac9a38f,,1517011200,,[10056],,,Dr. Frankenstein,dr-frankenstein,,1517011200,https://www.igdb.com/characters/dr-frankenstein
9053,,bc3ca6a6-73ce-2e9d-9279-ff1c0cec659f,,1465592814,,,0,3678,Dr. Doom,dr-doom,1,1651237107,https://www.igdb.com/characters/dr-doom
14158,,7f538a60-1da6-257d-bdb2-2bf44ae94810,,1559260800,,[103018],,,Vector the Crocodile,vector-the-crocodile,,1559260800,https://www.igdb.com/characters/vector-the-crocodile
14161,,20a98f8f-61ac-bd5b-da35-17adc6055076,,1559260800,,[103018],,,Big the Cat,big-the-cat,,1559260800,https://www.igdb.com/characters/big-the-cat
14459,,a3d7bf75-dd34-0f1b-f5bd-c63de1e9c949,,1562198400,,[109274],,,Masaharu Kaito,masaharu-kaito,,1562198400,https://www.igdb.com/characters/masaharu-kaito
1501,,cd6aae26-b371-e2b6-49c6-9fbca31890a9,,1410652800,,[434],,,Marshal Leigh Johnson,marshal-leigh-johnson,,1417219200,https://www.igdb.com/characters/marshal-leigh-johnson
1504,,71c3510f-391a-d7e2-253f-700778441855,,1410652800,,[434],,,Norman Deek,norman-deek,,1417219200,https://www.igdb.com/characters/norman-deek
1517,,9d400a7f-6c0a-2406-5ccc-2dc1c57da796,,1410652800,,[434],,,Luisa Fortuna,luisa-fortuna,,1417219200,https://www.igdb.com/characters/luisa-fortuna
14611,,87e90566-aa86-fb02-1f20-08ecd5dc3b00,,1570060800,,[8072],,,Derek Williams,derek-williams,,1570060800,https://www.igdb.com/characters/derek-williams
14613,,39053891-5853-b6ea-f78e-6bfdb53e369d,,1570060800,,[8072],,,Meggan Johns,meggan-johns,,1570060800,https://www.igdb.com/characters/meggan-johns
11399,,b37537a8-7578-3b0d-306b-6a419214a869,,1517011200,,[5606],,,François-Thomas Germain,francois-thomas-germain,,1517011200,https://www.igdb.com/characters/francois-thomas-germain
11400,,44a4b616-a20a-782f-2b98-5d7c8f7e1d4f,,1517011200,,[5606],,,Pierre Bellec,pierre-bellec,,1517011200,https://www.igdb.com/characters/pierre-bellec
1492,,96dea880-fd78-e905-4590-1de86b7c33f1,,1410652800,,[819],,,Voice Over Artist,voice-over-artist,,1417219200,https://www.igdb.com/characters/voice-over-artist
1512,,d4e65368-db53-493a-4ae0-3f59e5808264,,1410652800,,[434],,,Captain Vincente De Santa,captain-vincente-de-santa,,1417219200,https://www.igdb.com/characters/captain-vincente-de-santa
1516,,4001b202-fe32-abba-e855-81b0444959de,,1410652800,,[434],,,Abraham Reyes,abraham-reyes,,1417219200,https://www.igdb.com/characters/abraham-reyes
1524,,30f52d21-8ce2-04f6-6985-625e7ece2f76,,1410652800,,[434],,,Archer Fordham,archer-fordham,,1417219200,https://www.igdb.com/characters/archer-fordham
14601,,576d7453-3aec-9082-6386-ac69d68399a7,,1570060800,,[8072],,,Maria Santiago,maria-santiago,,1570060800,https://www.igdb.com/characters/maria-santiago
14609,,8751424b-49df-63f9-5210-08696c2b08f6,,1570060800,,[8072],,,Billy Hatcher,billy-hatcher,,1570060800,https://www.igdb.com/characters/billy-hatcher
14622,,53b45500-0be5-93f3-d0ca-c10e516e0252,,1570060800,,[8072],,,Stephen Laughton,stephen-laughton,,1570060800,https://www.igdb.com/characters/stephen-laughton
14627,,eca1e93d-879c-41ba-91bf-e7d6e30461a5,,1570060800,,[8072],,,Lady Ivanna,lady-ivanna,,1570060800,https://www.igdb.com/characters/lady-ivanna
12649,,180dba9c-2852-34b1-5380-ef7639116c89,,1547337600,,[11667],,,Sylvando,sylvando,,1547337600,https://www.igdb.com/characters/sylvando
12653,,2de54dcd-1d32-53de-376b-5b35d0902526,,1547337600,,"[11667, 55092]",,,Gemma,gemma,,1555977600,https://www.igdb.com/characters/gemma
12654,,9e8ac8f2-7f90-6612-52b5-df74cc635f2a,,1547337600,,[11667],,,Chalky,chalky,,1547337600,https://www.igdb.com/characters/chalky
12661,,c30a9842-f834-4fe0-aa83-750a25c5b4f0,,1547337600,,[11667],,,Queen Marina,queen-marina,,1547337600,https://www.igdb.com/characters/queen-marina
12659,,1a5691ae-7d54-6499-8e36-70eb61ca11b8,,1547337600,,[11667],,,Prince Faris,prince-faris,,1547337600,https://www.igdb.com/characters/prince-faris
12667,,74b3bb97-fd3b-9522-2ffa-b7e8cac199a8,,1547337600,,[11667],,,Don Rodrigo,don-rodrigo,,1547337600,https://www.igdb.com/characters/don-rodrigo
12664,,33e08c9c-58d9-6a07-4362-015630289587,,1547337600,,[11667],,,Snorri,snorri,,1547337600,https://www.igdb.com/characters/snorri
14768,,a50084dd-c2c6-4d58-32cf-ac2b253ef7a4,,1570060800,,[113249],,,Hailey Anne,hailey-anne,,1570060800,https://www.igdb.com/characters/hailey-anne
7944,,5ffa3ccf-3a86-d421-968d-83f5e0b03158,,1462492800,,"[504, 11667]",,,Jasper,jasper,,1547337600,https://www.igdb.com/characters/jasper
14938,,555de430-d7bc-6dab-2908-442ad36633da,,1572307200,,[26472],,,Tommy Le Homme,tommy-le-homme,,1572307200,https://www.igdb.com/characters/tommy-le-homme
14941,,3c18da90-aeae-9e24-b972-fb1f05fed835,,1572307200,,[26472],,,Trailer Narration,trailer-narration,,1572307200,https://www.igdb.com/characters/trailer-narration
14945,,819ce1ec-484d-cff4-39bd-ed5a03a219a4,,1572307200,,[26472],,,"Lena, the Cryptozoologist's Wife",lena-the-cryptozoologists-wife,,1572307200,https://www.igdb.com/characters/lena-the-cryptozoologists-wife
12988,,9c6b1a2f-700f-8bc2-cf0e-e72104bbaf07,,1555977600,,[76253],,,Cavaliere Angelo,cavaliere-angelo,,1555977600,https://www.igdb.com/characters/cavaliere-angelo
14936,,90118c1f-ffba-3dd0-c28c-947655ed45d8,,1572307200,,[26472],,,Cunoesse,cunoesse,,1572307200,https://www.igdb.com/characters/cunoesse
14157,,509fa642-77ff-b4d1-b891-96459fd61f7c,,1559260800,,[103018],,,Orbot,orbot,,1559260800,https://www.igdb.com/characters/orbot
11382,,c68ed5b9-548e-7c43-55e4-b404c0410296,,1517011200,,"[10056, 51448]",,,Hyde,hyde,,1555977600,https://www.igdb.com/characters/hyde
11404,,7d13d309-8ac4-9841-e33d-ccdfc5afa18b,,1517011200,,[5606],,,Rouille,rouille,,1517011200,https://www.igdb.com/characters/rouille
11441,,aade2f7a-f4b6-c429-35e2-a8031b948c88,,1517011200,,"[14879, 55028]",,,Moblit,moblit,,1559260800,https://www.igdb.com/characters/moblit
9039,,58af1d86-053c-4df5-9341-a3cace200206,,1465516800,,,,,Scout 4,scout-4,,1465516800,https://www.igdb.com/characters/scout-4
11438,,42339740-4340-dd72-1ae4-ad284df76820,,1517011200,,"[14879, 55028]",,,Miche,miche,,1559260800,https://www.igdb.com/characters/miche
11446,,90fa4cdb-cf3b-de1c-7152-09f4eb0df3b5,,1517011200,,"[14879, 55028]",,,Hitch,hitch,,1559260800,https://www.igdb.com/characters/hitch
14456,,c7c58373-3850-67ea-2b37-42e424a34b6e,,1562198400,,[109274],,,Kyohei Hamura,kyohei-hamura,,1562198400,https://www.igdb.com/characters/kyohei-hamura
11457,,c6a18928-1dc6-2a41-9a41-c5ba93f3d60c,,1517011200,,[592],,,Enemy Soldier 1,enemy-soldier-1,,1517011200,https://www.igdb.com/characters/enemy-soldier-1
11411,,e701c886-5bf8-4d8a-d1f6-61e47761299c,,1517011200,,[5606],,,Sivert,sivert,,1517011200,https://www.igdb.com/characters/sivert
11473,,b150ec84-3679-ff83-20a6-d7d61f284b1f,,1517011200,,[592],,,US Military Policemen 1,us-military-policemen-1,,1517011200,https://www.igdb.com/characters/us-military-policemen-1
13000,,747a42fc-0b33-bfee-8d09-d9d1ef356ecc,,1555977600,,[103020],,,Dane Rogers,dane-rogers,,1555977600,https://www.igdb.com/characters/dane-rogers
11407,,6440acec-53da-1171-4c5a-69572e668192,,1517011200,,[5606],,,La Touche,la-touche,,1517011200,https://www.igdb.com/characters/la-touche
11468,,27f995a4-128d-0acd-fafe-89de9ef96afe,,1517011200,,[592],,,Signaler,signaler,,1517011200,https://www.igdb.com/characters/signaler
11465,,407bab49-f568-fea0-7c56-a354e7a9ad10,,1517011200,,[592],,,Kenneth Garrou,kenneth-garrou,,1517011200,https://www.igdb.com/characters/kenneth-garrou
11474,,05d9fca6-bec9-b691-d081-607df034900a,,1517011200,,[592],,,Russian 3,russian-3,,1517011200,https://www.igdb.com/characters/russian-3
11477,,09577f44-5e2b-d33c-c97e-453638541236,,1517011200,,[592],,,US Military Policemen 2,us-military-policemen-2,,1517011200,https://www.igdb.com/characters/us-military-policemen-2
11488,,29350127-321a-11be-eefb-7c96cfc1eef4,,1517011200,,[8263],,,Charles Dickens,charles-dickens,,1517011200,https://www.igdb.com/characters/charles-dickens
11485,,641485a4-dcd4-7374-1dcf-539e732efc52,,1517011200,,[8263],,,Lucy Thorn,lucy-thorn,,1517011200,https://www.igdb.com/characters/lucy-thorn
11491,,35726002-a625-57fe-d7ce-1e3dafe90a78,,1517011200,,[8263],,,Mary Anne Disraeli,mary-anne-disraeli,,1517011200,https://www.igdb.com/characters/mary-anne-disraeli
1518,,45d6d12c-62d2-30d8-431a-f2bc43775721,,1410652800,,[434],,,Miranda Fortuna,miranda-fortuna,,1417219200,https://www.igdb.com/characters/miranda-fortuna
1529,,2d1750d0-8cf7-d946-b63f-f673a43e217c,,1410652800,,[434],,,Paperboy,paperboy,,1417219200,https://www.igdb.com/characters/paperboy
12650,,d0c52d76-554d-5740-c70c-1f202585a5d6,,1547337600,,[11667],,,Rab,rab,,1547337600,https://www.igdb.com/characters/rab
12656,,90373cf5-86ee-e814-21ef-775cc17ac4e9,,1547337600,,[11667],,,King Irwin,king-irwin,,1547337600,https://www.igdb.com/characters/king-irwin
12662,,2c910df3-9cff-2eaa-6fa7-d4bab6e1f15a,,1547337600,,[11667],,,Dora-in-Grey,dora-in-grey,,1547337600,https://www.igdb.com/characters/dora-in-grey
12666,,ef7d5377-6f19-9718-d14f-ba9a3168ec30,,1547337600,,[11667],,,Grand Master Pang,grand-master-pang,,1547337600,https://www.igdb.com/characters/grand-master-pang
12671,,33d47e2e-46ec-5dce-0d52-399c587771fa,,1547337600,,[107300],,,Gascon,gascon,,1547337600,https://www.igdb.com/characters/gascon
12678,,dc082a0d-a72c-6ad3-872f-00664dcc64c2,,1547337600,,[107300],,,Isbel of Hagge,isbel-of-hagge,,1547337600,https://www.igdb.com/characters/isbel-of-hagge
12681,,115b6cec-b860-6211-9348-98fd8c0757eb,,1547337600,,[107300],,,Demavend,demavend,,1547337600,https://www.igdb.com/characters/demavend
14802,,36ac048d-2f81-39a5-29fe-55f4f42b737a,,1570060800,,[113249],,,Agent Spect-hare,agent-spect-hare,,1570060800,https://www.igdb.com/characters/agent-spect-hare
9851,,fc1dabd4-1ead-029f-7188-518ad107e5b4,,1475020800,,"[46, 103018, 103020]",,,French Voice Actor,french-voice-actor,,1559260800,https://www.igdb.com/characters/french-voice-actor
14943,,098a1210-94db-cc45-bed9-978c8eafe883,,1572307200,,[26472],,,Ruby the Instigator,ruby-the-instigator,,1572307200,https://www.igdb.com/characters/ruby-the-instigator
12992,,5043f1e8-5a0e-dbd3-b7b2-8c07b450268f,,1555977600,,[103020],,,"Robobrain ""The Boss""",robobrain-the-boss,,1555977600,https://www.igdb.com/characters/robobrain-the-boss
